,Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
6749,2016,10,9,5,0,0.0,0.0,0.0,8.0,8.0,95.6,,0.6,21.0,0
6750,2016,10,9,6,0,0.0,0.0,0.0,7.5,7.5,97.6,,0.7,31.5,0
6751,2016,10,9,7,0,146.5,126.72465965963468,111.30914036588322,9.5,9.5,98.6,,0.6,39.0,0
6752,2016,10,9,8,0,373.6,497.69807954794777,135.90517277978083,12.6,12.6,97.5,,0.2,16.5,0
6753,2016,10,9,9,0,585.5,697.2932753149622,132.8550783363503,16.9,16.9,83.8,,0.3,292.5,0
6754,2016,10,9,10,0,761.0,803.0206063148834,134.09463728889523,20.4,20.4,65.5,,0.7,267.0,0
6755,2016,10,9,11,0,885.5,872.1142855756058,132.64816306903614,23.1,23.1,54.1,,1.0,253.5,0
6756,2016,10,9,12,0,950.8,933.9710116566108,118.42113750853338,25.4,25.4,42.0,,1.4,243.0,0
6757,2016,10,9,13,0,950.6,996.6901314751111,90.73531151588773,26.8,26.8,35.5,,1.7,237.0,0
6758,2016,10,9,14,0,884.8,1058.4318269751277,59.55128376040217,27.7,27.7,36.1,,1.9,235.5,0
6759,2016,10,9,15,0,757.3,1117.0664527791528,33.65412282400289,27.0,27.0,32.0,,2.2,232.5,0
6760,2016,10,9,16,0,579.7,1186.6701499597038,14.748177411477927,26.1,26.1,34.0,,2.2,226.5,0
6761,2016,10,9,17,0,367.2,1317.2775645531717,3.3321976873166426,24.9,24.9,30.1,,2.1,220.5,0
6762,2016,10,9,18,0,143.0,1355.9703579123386,0.5742390084775195,22.8,22.8,32.5,,1.6,219.0,0
6763,2016,10,9,19,0,0.0,0.0,0.0,20.0,20.0,41.0,,0.9,208.5,0
6764,2016,10,9,20,0,0.0,0.0,0.0,17.4,17.4,46.0,,0.5,199.5,0
6765,2016,10,9,21,0,0.0,0.0,0.0,15.6,15.6,59.3,,0.3,240.0,0
6766,2016,10,9,22,0,0.0,0.0,0.0,14.7,14.7,69.7,,0.3,313.5,0
6767,2016,10,9,23,0,0.0,0.0,0.0,13.9,13.9,78.9,,0.4,306.0,0
6768,2016,10,10,0,0,0.0,0.0,0.0,13.1,13.1,84.2,,0.5,325.5,0
6769,2016,10,10,1,0,0.0,0.0,0.0,12.2,12.2,85.9,,0.4,294.0,0
6770,2016,10,10,2,0,0.0,0.0,0.0,11.2,11.2,87.4,,0.4,330.0,0
6771,2016,10,10,3,0,0.0,0.0,0.0,10.2,10.2,90.1,,0.4,310.5,0
6772,2016,10,10,4,0,0.0,0.0,0.0,9.2,9.2,92.1,,0.4,70.5,0
6773,2016,10,10,5,0,0.0,0.0,0.0,8.3,8.3,95.6,,0.4,57.0,0
6774,2016,10,10,6,0,0.0,0.0,0.0,7.7,7.7,95.9,,0.4,51.0,0
6775,2016,10,10,7,0,42.7,2.359333737606894,42.034470980939226,9.6,9.6,100.0,,0.3,25.5,0
6776,2016,10,10,8,0,133.3,9.098376351810467,128.917097874931,12.1,12.1,100.0,,0.4,4.5,0
6777,2016,10,10,9,0,585.9,656.2244003479949,157.3902981559415,14.7,14.7,82.8,,0.5,315.0,0
6778,2016,10,10,10,0,760.9,776.9396813290257,151.60269420129436,17.6,17.6,71.6,,0.9,279.0,0
6779,2016,10,10,11,0,885.3,848.278422504496,150.27178204725627,20.7,20.7,56.7,,1.2,261.0,0
6780,2016,10,10,12,0,949.1,909.6539420600247,135.68901474797147,22.9,22.9,50.1,,1.5,244.5,0
6781,2016,10,10,13,0,947.6,973.2288514697816,105.30427584349665,24.9,24.9,44.8,,1.9,237.0,0
6782,2016,10,10,14,0,880.9,1036.4370675881112,70.12874573028049,26.2,26.2,38.5,,2.2,234.0,0
6783,2016,10,10,15,0,755.3,1100.7201873832266,39.51122725533736,27.2,27.2,42.8,,2.6,231.0,0
6784,2016,10,10,16,0,579.7,1175.3279062071229,17.25095270198323,26.5,26.5,44.8,,2.5,225.0,0
6785,2016,10,10,17,0,368.7,1308.5709914031404,3.9303768853349643,24.8,24.8,37.5,,2.2,219.0,0
6786,2016,10,10,18,0,144.4,1354.4432179107503,0.6717894666591058,22.9,22.9,35.8,,1.8,217.5,0
6787,2016,10,10,19,0,0.0,0.0,0.0,20.2,20.2,47.6,,1.1,213.0,0
6788,2016,10,10,20,0,0.0,0.0,0.0,18.5,18.5,45.4,,0.5,201.0,0
6789,2016,10,10,21,0,0.0,0.0,0.0,17.0,17.0,63.6,,0.1,226.5,0
6790,2016,10,10,22,0,0.0,0.0,0.0,16.4,16.4,68.4,,0.3,291.0,0
6791,2016,10,10,23,0,0.0,0.0,0.0,15.4,15.4,77.6,,0.5,313.5,0
6792,2016,10,11,0,0,0.0,0.0,0.0,14.7,14.7,82.6,,0.5,330.0,0
6793,2016,10,11,1,0,0.0,0.0,0.0,13.9,13.9,85.0,,0.4,309.0,0
6794,2016,10,11,2,0,0.0,0.0,0.0,13.1,13.1,86.9,,0.5,346.5,0
6795,2016,10,11,3,0,0.0,0.0,0.0,12.6,12.6,90.5,,0.5,3.0,0
6796,2016,10,11,4,0,0.0,0.0,0.0,11.8,11.8,93.2,,0.4,18.0,0
6797,2016,10,11,5,0,0.0,0.0,0.0,12.5,12.5,95.9,,0.5,25.5,0
6798,2016,10,11,6,0,0.0,0.0,0.0,13.0,13.0,95.8,,0.4,36.0,0
6799,2016,10,11,7,0,14.3,0.3888285196141547,14.188633306731917,14.2,14.2,96.9,,0.4,39.0,0
6800,2016,10,11,8,0,38.8,0.610606137887256,38.50336886257861,14.8,14.8,95.9,,0.3,51.0,0
6801,2016,10,11,9,0,201.9,9.654897344554655,195.55889168105554,16.3,16.3,82.2,,0.2,7.5,0
6802,2016,10,11,10,0,291.9,14.931028502107287,280.13870770314793,18.8,18.8,78.4,,0.7,306.0,0
6803,2016,10,11,11,0,364.5,20.98218595707114,346.2522022919727,21.2,21.2,62.7,,1.0,262.5,0
6804,2016,10,11,12,0,752.2,438.22577202750176,359.05930354958036,22.9,22.9,54.7,,1.3,253.5,0
6805,2016,10,11,13,0,749.9,510.3915808629291,306.79465957995205,24.0,24.0,41.7,,1.7,243.0,0
6806,2016,10,11,14,0,667.2,497.9487583238188,276.4031667466254,25.1,25.1,35.4,,2.0,237.0,0
6807,2016,10,11,15,0,326.2,54.48627713576182,290.63391046774694,24.7,24.7,40.1,,2.4,232.5,0
6808,2016,10,11,16,0,222.6,44.64908188377878,201.12365655963362,23.9,23.9,41.0,,2.6,226.5,0
6809,2016,10,11,17,0,120.7,40.22117968848989,109.3864198646681,22.7,22.7,39.4,,2.3,223.5,0
6810,2016,10,11,18,0,39.0,153.0379155189919,28.712255050888793,21.7,21.7,38.9,,1.9,220.5,0
6811,2016,10,11,19,0,0.0,0.0,0.0,20.1,20.1,47.9,,1.2,213.0,0
6812,2016,10,11,20,0,0.0,0.0,0.0,18.7,18.7,48.4,,0.6,205.5,0
6813,2016,10,11,21,0,0.0,0.0,0.0,17.6,17.6,63.8,,0.3,213.0,0
6814,2016,10,11,22,0,0.0,0.0,0.0,17.1,17.1,65.7,,0.1,255.0,0
6815,2016,10,11,23,0,0.0,0.0,0.0,16.7,16.7,77.3,,0.1,301.5,0
6816,2016,10,12,0,0,0.0,0.0,0.0,16.1,16.1,82.5,,0.2,322.5,0
6817,2016,10,12,1,0,0.0,0.0,0.0,15.4,15.4,86.9,,0.3,319.5,0
6818,2016,10,12,2,0,0.0,0.0,0.0,14.8,14.8,90.1,,0.5,342.0,0
6819,2016,10,12,3,0,0.0,0.0,0.0,14.2,14.2,93.2,,0.5,345.0,0
6820,2016,10,12,4,0,0.0,0.0,0.0,13.6,13.6,95.3,,0.4,36.0,0
6821,2016,10,12,5,0,0.0,0.0,0.0,13.0,13.0,98.7,,0.4,67.5,0
6822,2016,10,12,6,0,0.0,0.0,0.0,12.1,12.1,97.6,,0.5,157.5,0
6823,2016,10,12,7,0,12.6,0.24184393563854548,12.529698170154408,13.4,13.4,97.8,,0.4,145.5,0
6824,2016,10,12,8,0,31.3,0.3223795548225272,31.142095428788213,14.3,14.3,97.1,,0.2,171.0,0
6825,2016,10,12,9,0,139.5,2.436549182945432,137.89067033336573,15.0,15.0,79.4,,0.1,171.0,0
6826,2016,10,12,10,0,197.6,3.0967589220254625,195.1500751841937,15.4,15.4,77.3,,0.3,265.5,0
6827,2016,10,12,11,0,322.3,8.93108984669123,314.50487631748194,17.9,17.9,71.0,,0.7,267.0,0
6828,2016,10,12,12,0,259.6,3.4772068230135784,256.47055684694345,19.8,19.8,57.0,,1.0,258.0,0
6829,2016,10,12,13,0,145.4,0.8555227952494586,144.65498789970698,20.5,20.5,50.8,,1.4,235.5,0
6830,2016,10,12,14,0,266.8,6.9513334046518915,261.32702705391193,20.9,20.9,46.8,,1.7,234.0,0
6831,2016,10,12,15,0,261.9,15.261344950436943,251.9008435098455,20.1,20.1,48.5,,2.0,231.0,0
6832,2016,10,12,16,0,143.5,6.572520844741195,140.322505023226,19.0,19.0,49.5,,2.0,232.5,0
6833,2016,10,12,17,0,89.3,11.028958530565891,86.16979111695625,18.6,18.6,50.3,,1.8,225.0,0
6834,2016,10,12,18,0,146.2,1349.4449449091055,1.0212619324137424,17.8,17.8,56.6,,1.1,211.5,0
6835,2016,10,12,19,0,0.0,0.0,0.0,16.5,16.5,63.0,,0.9,187.5,0
6836,2016,10,12,20,0,0.0,0.0,0.0,15.6,15.6,75.7,,0.6,162.0,0
6837,2016,10,12,21,0,0.0,0.0,0.0,14.5,14.5,81.8,,0.6,106.5,0
6838,2016,10,12,22,0,0.0,0.0,0.0,13.8,13.8,82.6,,0.6,39.0,0
6839,2016,10,12,23,0,0.0,0.0,0.0,12.9,12.9,84.6,,0.8,43.5,0
6840,2016,10,13,0,0,0.0,0.0,0.0,11.8,11.8,84.8,,0.7,19.5,0
6841,2016,10,13,1,0,0.0,0.0,0.0,11.0,11.0,88.5,,0.7,15.0,0
6842,2016,10,13,2,0,0.0,0.0,0.0,10.4,10.4,87.0,,0.7,4.5,0
6843,2016,10,13,3,0,0.0,0.0,0.0,9.3,9.3,92.0,,0.6,3.0,0
6844,2016,10,13,4,0,0.0,0.0,0.0,8.8,8.8,93.8,,0.5,30.0,0
6845,2016,10,13,5,0,0.0,0.0,0.0,9.9,9.9,97.0,,0.6,33.0,0
6846,2016,10,13,6,0,0.0,0.0,0.0,10.5,10.5,96.6,,0.4,37.5,0
6847,2016,10,13,7,0,161.4,118.58924048506097,126.4272908227947,11.3,11.3,99.5,,0.4,42.0,0
6848,2016,10,13,8,0,386.7,447.7738204742951,165.60859332223316,13.0,13.0,98.0,,0.1,6.0,0
6849,2016,10,13,9,0,596.8,642.6232715989364,170.00265878846133,15.9,15.9,86.9,,0.4,337.5,0
6850,2016,10,13,10,0,770.8,749.8871328191215,175.03090683141312,18.3,18.3,78.9,,0.7,315.0,0
6851,2016,10,13,11,0,893.9,814.6928178571209,180.3309399258607,20.5,20.5,66.2,,0.9,280.5,0
6852,2016,10,13,12,0,736.4,357.37506158819235,413.7604753098959,22.9,22.9,57.8,,1.2,259.5,0
6853,2016,10,13,13,0,732.6,403.44267018289815,380.21579253692437,24.0,24.0,53.0,,1.7,241.5,0
6854,2016,10,13,14,0,651.4,395.4366496837022,339.08056000155835,25.1,25.1,46.8,,1.7,235.5,0
6855,2016,10,13,15,0,381.4,86.43093496308424,324.5615452686601,24.3,24.3,49.4,,2.2,229.5,0
6856,2016,10,13,16,0,257.9,65.76530442862423,225.9451536106658,23.3,23.3,51.1,,2.4,223.5,0
6857,2016,10,13,17,0,138.4,52.97241633481103,123.23115019319056,21.7,21.7,48.4,,2.3,222.0,0
6858,2016,10,13,18,0,44.8,167.2333667535557,32.6561604399357,20.1,20.1,45.5,,1.9,220.5,0
6859,2016,10,13,19,0,0.0,0.0,0.0,18.2,18.2,58.7,,1.2,211.5,0
6860,2016,10,13,20,0,0.0,0.0,0.0,16.5,16.5,59.4,,0.8,208.5,0
6861,2016,10,13,21,0,0.0,0.0,0.0,15.0,15.0,71.0,,0.4,208.5,0
6862,2016,10,13,22,0,0.0,0.0,0.0,13.5,13.5,74.5,,0.2,240.0,0
6863,2016,10,13,23,0,0.0,0.0,0.0,12.5,12.5,81.5,,0.2,298.5,0
6864,2016,10,14,0,0,0.0,0.0,0.0,11.7,11.7,84.2,,0.3,325.5,0
6865,2016,10,14,1,0,0.0,0.0,0.0,10.8,10.8,88.6,,0.3,324.0,0
6866,2016,10,14,2,0,0.0,0.0,0.0,11.5,11.5,94.2,,0.3,303.0,0
6867,2016,10,14,3,0,0.0,0.0,0.0,12.2,12.2,96.3,,0.3,334.5,0
6868,2016,10,14,4,0,0.0,0.0,0.0,12.8,12.8,98.6,,0.2,351.0,0
6869,2016,10,14,5,0,0.0,0.0,0.0,13.4,13.4,98.9,,0.2,132.0,0
6870,2016,10,14,6,0,0.0,0.0,0.0,13.2,13.2,97.0,,0.2,133.5,0
6871,2016,10,14,7,0,31.0,0.8665472397680974,30.740850306043765,13.6,13.6,96.6,,0.1,51.0,0
6872,2016,10,14,8,0,121.9,4.483762484674764,119.66870799011637,14.5,14.5,95.4,,0.0,352.5,0
6873,2016,10,14,9,0,192.8,5.643274010556987,189.03179139699347,15.7,15.7,86.4,,0.2,333.0,0
6874,2016,10,14,10,0,198.8,2.9185131589152906,196.47170978841476,16.2,16.2,81.6,,0.6,306.0,0
6875,2016,10,14,11,0,362.5,13.068417748207974,351.0144044321903,18.5,18.5,70.9,,1.0,277.5,0
6876,2016,10,14,12,0,433.9,21.981487770568464,413.9942904476738,20.7,20.7,60.6,,1.4,255.0,0
6877,2016,10,14,13,0,232.2,2.6630018811350484,229.86716632028856,21.5,21.5,49.4,,1.8,243.0,0
6878,2016,10,14,14,0,209.1,2.9017964660369153,206.8010243087116,22.2,22.2,48.8,,2.4,240.0,0
6879,2016,10,14,15,0,168.9,3.197069198154405,166.78987161068468,22.7,22.7,51.5,,2.4,241.5,0
6880,2016,10,14,16,0,166.5,10.059878894174117,161.5875060805811,22.5,22.5,53.4,,2.3,240.0,0
6881,2016,10,14,17,0,191.7,210.33425833323892,130.93574502238926,22.2,22.2,49.3,,2.0,234.0,0
6882,2016,10,14,18,0,149.7,1348.4337920618298,1.1166146995112651,21.3,21.3,52.5,,1.5,225.0,0
6883,2016,10,14,19,0,0.0,0.0,0.0,19.5,19.5,60.2,,1.1,199.5,0
6884,2016,10,14,20,0,0.0,0.0,0.0,18.0,18.0,66.5,,0.7,169.5,0
6885,2016,10,14,21,0,0.0,0.0,0.0,16.8,16.8,73.7,,0.7,136.5,0
6886,2016,10,14,22,0,0.0,0.0,0.0,16.2,16.2,76.3,,0.6,78.0,0
6887,2016,10,14,23,0,0.0,0.0,0.0,15.7,15.7,83.8,,0.6,88.5,0
6888,2016,10,15,0,0,0.0,0.0,0.0,15.3,15.3,86.0,,0.5,49.5,0
6889,2016,10,15,1,0,0.0,0.0,0.0,15.1,15.1,88.3,,0.5,124.5,0
6890,2016,10,15,2,0,0.0,0.0,0.0,15.2,15.2,92.2,,0.6,46.5,0
6891,2016,10,15,3,0,0.0,0.0,0.0,14.7,14.7,93.7,,0.5,46.5,0
6892,2016,10,15,4,0,0.0,0.0,0.0,14.9,14.9,94.4,,0.3,37.5,0
6893,2016,10,15,5,0,0.0,0.0,0.0,15.6,15.6,98.3,,0.2,31.5,0
6894,2016,10,15,6,0,0.0,0.0,0.0,15.7,15.7,96.6,,0.0,232.5,0
6895,2016,10,15,7,0,19.0,0.4252660501033148,18.871080399831364,15.8,15.8,96.7,,0.1,195.0,0
6896,2016,10,15,8,0,167.2,12.300240273501899,161.0320173987265,15.2,15.2,93.4,,0.2,220.5,0
6897,2016,10,15,9,0,109.6,1.3665274005360686,108.68271593374855,16.3,16.3,86.0,,0.6,279.0,0
6898,2016,10,15,10,0,98.7,0.6059913183662263,98.21460873173974,17.3,17.3,74.8,,0.9,276.0,0
6899,2016,10,15,11,0,377.2,16.429853401897404,362.71169796638236,17.8,17.8,65.9,,1.1,265.5,0
6900,2016,10,15,12,0,572.8,88.82605911388445,492.12130632946156,18.4,18.4,65.7,,1.5,264.0,0
6901,2016,10,15,13,0,302.5,6.797289470321287,296.5282608825977,18.4,18.4,50.6,,1.7,252.0,0
6902,2016,10,15,14,0,150.3,1.2890426081598831,149.2756255055341,18.6,18.6,58.9,,1.9,249.0,0
6903,2016,10,15,15,0,82.5,0.61620158846904,82.09182620007387,17.9,17.9,66.4,,1.8,249.0,0
6904,2016,10,15,16,0,76.8,1.1818860710067338,76.21998784896282,17.5,17.5,63.9,,1.9,249.0,0
6905,2016,10,15,17,0,45.0,1.6777480622307608,44.51104132609941,16.8,16.8,74.1,,1.8,232.5,0
6906,2016,10,15,18,0,151.2,1348.2027007630406,1.1442175005835191,15.9,15.9,76.8,,1.4,220.5,0
6907,2016,10,15,19,0,0.0,0.0,0.0,15.2,15.2,86.4,,1.2,202.5,0
6908,2016,10,15,20,0,0.0,0.0,0.0,14.2,14.2,81.9,,0.9,204.0,0
6909,2016,10,15,21,0,0.0,0.0,0.0,12.9,12.9,97.1,,0.9,204.0,0
6910,2016,10,15,22,0,0.0,0.0,0.0,12.1,12.1,84.6,,0.9,153.0,0
6911,2016,10,15,23,0,0.0,0.0,0.0,11.8,11.8,82.5,,0.8,180.0,0
6912,2016,10,16,0,0,0.0,0.0,0.0,11.2,11.2,84.0,,0.7,178.5,0
6913,2016,10,16,1,0,0.0,0.0,0.0,11.6,11.6,82.7,,0.5,126.0,0
6914,2016,10,16,2,0,0.0,0.0,0.0,11.8,11.8,86.1,,0.4,84.0,0
6915,2016,10,16,3,0,0.0,0.0,0.0,10.4,10.4,82.9,,0.3,72.0,0
6916,2016,10,16,4,0,0.0,0.0,0.0,11.0,11.0,89.6,,0.2,147.0,0
6917,2016,10,16,5,0,0.0,0.0,0.0,10.8,10.8,91.8,,0.3,298.5,0
6918,2016,10,16,6,0,0.0,0.0,0.0,10.2,10.2,93.3,,0.1,24.0,0
6919,2016,10,16,7,0,31.6,0.9886412895235951,31.296313609706836,9.9,9.9,95.6,,0.3,274.5,0
6920,2016,10,16,8,0,92.4,2.4813985802657776,91.14640486537303,9.8,9.8,92.0,,0.3,295.5,0
6921,2016,10,16,9,0,211.2,8.29762084180193,205.60159869177514,9.7,9.7,84.4,,0.7,285.0,0
6922,2016,10,16,10,0,111.4,0.8094387702561536,110.74909677612708,10.8,10.8,82.8,,1.0,286.5,0
6923,2016,10,16,11,0,169.8,1.3263827947221514,168.6265327269661,12.5,12.5,78.3,,1.3,262.5,0
6924,2016,10,16,12,0,202.7,1.7159862334228209,201.13684894484336,13.7,13.7,80.3,,1.5,258.0,0
6925,2016,10,16,13,0,76.8,0.2559568464810222,76.57449307984805,14.2,14.2,73.1,,1.9,249.0,0
6926,2016,10,16,14,0,71.5,0.3026825801653462,71.25874185076664,14.3,14.3,65.8,,2.3,240.0,0
6927,2016,10,16,15,0,85.1,0.6906654674198264,84.6408679944598,14.3,14.3,65.9,,2.5,231.0,0
6928,2016,10,16,16,0,83.3,1.5390426297432707,82.5409898176158,13.8,13.8,56.5,,2.4,228.0,0
6929,2016,10,16,17,0,89.8,10.797101991214934,86.62581330266565,13.1,13.1,57.6,,2.3,228.0,0
6930,2016,10,16,18,0,156.9,1349.1385539971482,1.0770014500955005,12.4,12.4,59.0,,2.0,220.5,0
6931,2016,10,16,19,0,0.0,0.0,0.0,11.4,11.4,59.2,,1.6,214.5,0
6932,2016,10,16,20,0,0.0,0.0,0.0,10.4,10.4,65.1,,0.8,211.5,0
6933,2016,10,16,21,0,0.0,0.0,0.0,9.8,9.8,69.3,,0.5,208.5,0
6934,2016,10,16,22,0,0.0,0.0,0.0,9.5,9.5,76.3,,0.4,228.0,0
6935,2016,10,16,23,0,0.0,0.0,0.0,9.5,9.5,86.9,,0.2,244.5,0
6936,2016,10,17,0,0,0.0,0.0,0.0,9.2,9.2,87.9,,0.2,310.5,0
6937,2016,10,17,1,0,0.0,0.0,0.0,8.6,8.6,90.6,,0.2,328.5,0
6938,2016,10,17,2,0,0.0,0.0,0.0,8.1,8.1,92.7,,0.2,300.0,0
6939,2016,10,17,3,0,0.0,0.0,0.0,8.4,8.4,86.0,,0.2,187.5,0
6940,2016,10,17,4,0,0.0,0.0,0.0,8.4,8.4,88.6,,0.3,237.0,0
6941,2016,10,17,5,0,0.0,0.0,0.0,8.3,8.3,91.8,,0.2,208.5,0
6942,2016,10,17,6,0,0.0,0.0,0.0,8.2,8.2,91.4,,0.2,219.0,0
6943,2016,10,17,7,0,33.1,0.8098870916858415,32.848017082220004,8.3,8.3,93.6,,0.2,208.5,0
6944,2016,10,17,8,0,77.1,1.236886258911408,76.47058417124946,8.9,8.9,90.2,,0.2,235.5,0
6945,2016,10,17,9,0,105.7,1.010823733626256,105.01458418816512,9.5,9.5,85.2,,0.5,256.5,0
6946,2016,10,17,10,0,152.1,1.225414038936099,151.11081170927287,11.2,11.2,82.2,,0.8,268.5,0
6947,2016,10,17,11,0,265.5,3.5503030130948217,262.34898151572304,12.5,12.5,73.3,,1.2,256.5,0
6948,2016,10,17,12,0,178.3,0.9711908611647703,177.4127798266939,13.4,13.4,69.7,,1.6,252.0,0
6949,2016,10,17,13,0,119.2,0.4379325284593118,118.81309535609921,14.0,14.0,65.0,,1.9,244.5,0
6950,2016,10,17,14,0,102.5,0.4561767984654471,102.13532148304107,13.9,13.9,68.6,,2.2,240.0,0
6951,2016,10,17,15,0,154.3,2.1430966562226805,152.87031119180187,13.9,13.9,55.0,,2.4,235.5,0
6952,2016,10,17,16,0,162.0,7.499558427367627,158.28334870608714,13.5,13.5,55.7,,2.6,231.0,0
6953,2016,10,17,17,0,84.3,6.881736922867209,82.25931297364303,13.2,13.2,50.4,,2.5,225.0,0
6954,2016,10,17,18,0,160.2,1344.8715369242868,1.4375964124150777,12.0,12.0,56.9,,2.1,223.5,0
6955,2016,10,17,19,0,0.0,0.0,0.0,11.0,11.0,59.0,,1.5,213.0,0
6956,2016,10,17,20,0,0.0,0.0,0.0,9.7,9.7,64.1,,0.9,208.5,0
6957,2016,10,17,21,0,0.0,0.0,0.0,8.6,8.6,72.0,,0.8,211.5,0
6958,2016,10,17,22,0,0.0,0.0,0.0,7.9,7.9,76.8,,0.7,225.0,0
6959,2016,10,17,23,0,0.0,0.0,0.0,7.5,7.5,78.7,,0.6,226.5,0
6960,2016,10,18,0,0,0.0,0.0,0.0,7.0,7.0,81.5,,0.5,225.0,0
6961,2016,10,18,1,0,0.0,0.0,0.0,6.9,6.9,82.0,,0.5,205.5,0
6962,2016,10,18,2,0,0.0,0.0,0.0,6.9,6.9,86.2,,0.4,243.0,0
6963,2016,10,18,3,0,0.0,0.0,0.0,6.9,6.9,79.2,,0.3,105.0,0
6964,2016,10,18,4,0,0.0,0.0,0.0,6.8,6.8,84.8,,0.3,31.5,0
6965,2016,10,18,5,0,0.0,0.0,0.0,7.2,7.2,94.3,,0.3,36.0,0
6966,2016,10,18,6,0,0.0,0.0,0.0,7.3,7.3,93.2,,0.3,0.0,0
6967,2016,10,18,7,0,27.7,0.5922568339422076,27.513425870943173,7.6,7.6,100.0,,0.4,142.5,0
6968,2016,10,18,8,0,88.3,1.6680798325236326,87.44515341356815,8.1,8.1,94.1,,0.2,217.5,0
6969,2016,10,18,9,0,142.4,2.1248586122952307,140.95216060396095,9.1,9.1,84.7,,0.4,283.5,0
6970,2016,10,18,10,0,389.4,28.478467609327666,366.325444352589,10.4,10.4,89.0,,1.0,267.0,0
6971,2016,10,18,11,0,646.9,173.83173869390396,492.13837020511005,12.2,12.2,77.2,,1.2,259.5,0
6972,2016,10,18,12,0,290.5,4.583075930166784,286.30149447138973,13.3,13.3,77.6,,1.4,252.0,0
6973,2016,10,18,13,0,690.5,230.84822533574214,485.9955768657248,13.9,13.9,69.6,,1.8,244.5,0
6974,2016,10,18,14,0,188.5,2.019572503584913,186.88080737440313,13.9,13.9,61.6,,2.1,235.5,0
6975,2016,10,18,15,0,73.0,0.44205039972249244,72.70407322257175,14.1,14.1,51.3,,2.3,231.0,0
6976,2016,10,18,16,0,347.0,197.749350228654,248.52307852998578,13.5,13.5,46.0,,2.4,226.5,0
6977,2016,10,18,17,0,218.8,313.8248548686535,124.93741091593606,13.6,13.6,46.9,,2.3,223.5,0
6978,2016,10,18,18,0,166.3,1345.7573305451922,1.3752592972208666,12.3,12.3,53.3,,1.9,217.5,0
6979,2016,10,18,19,0,0.0,0.0,0.0,10.4,10.4,48.6,,1.2,216.0,0
6980,2016,10,18,20,0,0.0,0.0,0.0,8.6,8.6,55.0,,0.6,202.5,0
6981,2016,10,18,21,0,0.0,0.0,0.0,6.9,6.9,64.9,,0.5,202.5,0
6982,2016,10,18,22,0,0.0,0.0,0.0,5.8,5.8,72.4,,0.5,282.0,0
6983,2016,10,18,23,0,0.0,0.0,0.0,5.0,5.0,78.4,,0.6,1.5,0
6984,2016,10,19,0,0,0.0,0.0,0.0,4.4,4.4,88.0,,0.6,3.0,0
6985,2016,10,19,1,0,0.0,0.0,0.0,4.0,4.0,94.2,,0.6,15.0,0
6986,2016,10,19,2,0,0.0,0.0,0.0,3.6,3.6,90.7,,0.4,10.5,0
6987,2016,10,19,3,0,0.0,0.0,0.0,3.4,3.4,90.7,,0.5,10.5,0
6988,2016,10,19,4,0,0.0,0.0,0.0,3.2,3.2,92.5,,0.4,1.5,0
6989,2016,10,19,5,0,0.0,0.0,0.0,3.1,3.1,100.0,,0.6,30.0,0
6990,2016,10,19,6,0,0.1,0.006017675580571458,0.09935877672639679,3.0,3.0,96.0,,0.6,28.5,0
6991,2016,10,19,7,0,192.8,178.77935226653224,135.79788494069422,4.5,4.5,100.0,,0.4,37.5,0
6992,2016,10,19,8,0,424.0,525.8056022225197,152.68314519838873,7.2,7.2,100.0,,0.2,51.0,0
6993,2016,10,19,9,0,638.7,712.2759108508726,151.06618916241257,10.5,10.5,87.2,,0.3,267.0,0
6994,2016,10,19,10,0,816.8,816.942760114388,152.46673880777755,12.6,12.6,78.6,,0.8,250.5,0
6995,2016,10,19,11,0,943.2,887.8489652346464,150.35659542822623,15.1,15.1,60.4,,1.0,246.0,0
6996,2016,10,19,12,0,1003.8,937.6269379605938,142.50881732367975,17.2,17.2,56.4,,1.5,234.0,0
6997,2016,10,19,13,0,742.4,411.3624888574021,377.01025090336293,18.5,18.5,46.5,,1.7,231.0,0
6998,2016,10,19,14,0,926.3,1054.5037906958696,78.42999352542884,18.3,18.3,42.3,,2.1,228.0,0
6999,2016,10,19,15,0,520.7,359.65467144978334,279.1016027042873,17.9,17.9,35.9,,2.4,222.0,0
7000,2016,10,19,16,0,617.0,1187.4792501252396,22.799245867426162,17.3,17.3,37.1,,2.2,217.5,0
7001,2016,10,19,17,0,32.2,0.9528830066828303,31.912560844926176,16.2,16.2,33.1,,2.3,213.0,0
7002,2016,10,19,18,0,172.8,1346.5684548940822,1.3129936904957027,14.6,14.6,37.1,,1.7,217.5,0
7003,2016,10,19,19,0,0.0,0.0,0.0,11.7,11.7,37.9,,0.8,216.0,0
7004,2016,10,19,20,0,0.0,0.0,0.0,10.1,10.1,49.6,,0.5,202.5,0
7005,2016,10,19,21,0,0.0,0.0,0.0,8.8,8.8,57.0,,0.3,240.0,0
7006,2016,10,19,22,0,0.0,0.0,0.0,8.0,8.0,66.6,,0.5,342.0,0
7007,2016,10,19,23,0,0.0,0.0,0.0,7.2,7.2,79.8,,0.5,342.0,0
7008,2016,10,20,0,0,0.0,0.0,0.0,6.6,6.6,85.8,,0.5,345.0,0
7009,2016,10,20,1,0,0.0,0.0,0.0,6.2,6.2,89.7,,0.5,358.5,0
